-0.005501,-0.005603,-0.005910,-0.006427,-0.007154,-0.008076,-0.009155,-0.010302,-0.011373,-0.012162,-0.012447,-0.012060,-0.010974,-0.009335,-0.007411,-0.005484,-0.003757,-0.002330,-0.001220,-0.000393,0.000200,0.000615,0.000895,0.001080,0.001195,0.001262,0.001297,0.001309,0.001306,0.001293,0.001274,0.001251,0.001225,0.001199,0.001172,0.001145,0.001119,0.001094,0.001069,0.001045,0.001022,0.001000,0.000978,0.000957,0.000937,0.000918,0.000900,0.000882,0.000865,0.000849,0.000833,0.000817,0.000803,0.000788,0.000774,0.000761,0.000748,0.000736,0.000724,0.000712,0.000701,0.000690,0.000679,0.000668,0.000658,0.000649,0.000639,0.000630,0.000621,0.000612,0.000603,0.000594,0.000585,0.000577,0.000568,0.000558,0.000549,0.000538,0.000526,0.000511,0.000494,0.000473,0.000447,0.000412,0.000367,0.000308,0.000231,0.000131,0.000003,-0.000155,-0.000344,-0.000556,-0.000777,-0.000984,-0.001150,-0.001251,-0.001273,-0.001220,-0.001108,-0.000961,-0.000802,-0.000648,-0.000511,-0.000395,-0.000301,-0.000227,-0.000169,-0.000126,-0.000093,-0.000068,-0.000050,-0.000037,-0.000027,-0.000019,-0.000014,-0.000010,-0.000008,-0.000005,-0.000004,-0.000003,-0.000002,-0.000002,-0.000001,-0.000001,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
-0.002679,-0.002736,-0.002908,-0.003205,-0.003639,-0.004223,-0.004969,-0.005875,-0.006918,-0.008031,-0.009092,-0.009928,-0.010339,-0.010171,-0.009381,-0.008081,-0.006493,-0.004860,-0.003367,-0.002115,-0.001126,-0.000381,0.000161,0.000544,0.000806,0.000981,0.001093,0.001161,0.001198,0.001213,0.001214,0.001205,0.001190,0.001172,0.001150,0.001128,0.001105,0.001081,0.001058,0.001036,0.001014,0.000992,0.000972,0.000952,0.000932,0.000914,0.000896,0.000878,0.000861,0.000845,0.000830,0.000814,0.000800,0.000786,0.000772,0.000759,0.000746,0.000734,0.000722,0.000710,0.000699,0.000688,0.000677,0.000667,0.000657,0.000647,0.000638,0.000629,0.000620,0.000611,0.000603,0.000594,0.000586,0.000578,0.000569,0.000561,0.000553,0.000544,0.000535,0.000524,0.000513,0.000499,0.000483,0.000463,0.000438,0.000406,0.000363,0.000307,0.000234,0.000139,0.000017,-0.000135,-0.000316,-0.000521,-0.000737,-0.000942,-0.001110,-0.001216,-0.001247,-0.001202,-0.001098,-0.000957,-0.000802,-0.000650,-0.000514,-0.000398,-0.000304,-0.000229,-0.000171,-0.000127,-0.000094,-0.000069,-0.000051,-0.000037,-0.000027,-0.000020,-0.000014,-0.000011,-0.000008,-0.000006,-0.000004,-0.000003,-0.000002,-0.000002,-0.000001,-0.000001,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
-0.001249,-0.001278,-0.001368,-0.001524,-0.001756,-0.002078,-0.002504,-0.003054,-0.003741,-0.004571,-0.005528,-0.006558,-0.007558,-0.008376,-0.008834,-0.008787,-0.008187,-0.007120,-0.005774,-0.004361,-0.003049,-0.001934,-0.001044,-0.000366,0.000132,0.000487,0.000734,0.000900,0.001008,0.001075,0.001113,0.001130,0.001134,0.001129,0.001117,0.001102,0.001084,0.001065,0.001044,0.001024,0.001004,0.000984,0.000964,0.000945,0.000926,0.000908,0.000891,0.000874,0.000857,0.000841,0.000826,0.000811,0.000797,0.000783,0.000770,0.000756,0.000744,0.000732,0.000720,0.000708,0.000697,0.000686,0.000676,0.000666,0.000656,0.000646,0.000637,0.000628,0.000619,0.000610,0.000602,0.000594,0.000585,0.000578,0.000570,0.000562,0.000554,0.000546,0.000538,0.000530,0.000521,0.000512,0.000501,0.000488,0.000473,0.000454,0.000430,0.000399,0.000359,0.000305,0.000236,0.000145,0.000028,-0.000117,-0.000292,-0.000491,-0.000702,-0.000904,-0.001073,-0.001184,-0.001221,-0.001184,-0.001087,-0.000951,-0.000799,-0.000650,-0.000515,-0.000400,-0.000306,-0.000231,-0.000173,-0.000128,-0.000095,-0.000070,-0.000051,-0.000038,-0.000027,-0.000020,-0.000015,-0.000011,-0.000008,-0.000006,-0.000004,-0.000003,-0.000002,-0.000002,-0.000001,-0.000001,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
-0.000545,-0.000559,-0.000605,-0.000684,-0.000802,-0.000968,-0.001192,-0.001489,-0.001875,-0.002368,-0.002984,-0.003730,-0.004595,-0.005536,-0.006463,-0.007241,-0.007709,-0.007733,-0.007261,-0.006362,-0.005197,-0.003953,-0.002785,-0.001781,-0.000972,-0.000350,0.000110,0.000441,0.000673,0.000831,0.000935,0.001000,0.001039,0.001058,0.001064,0.001062,0.001053,0.001040,0.001025,0.001008,0.000991,0.000973,0.000954,0.000937,0.000919,0.000902,0.000885,0.000868,0.000852,0.000837,0.000822,0.000808,0.000793,0.000780,0.000767,0.000754,0.000741,0.000729,0.000718,0.000706,0.000695,0.000685,0.000674,0.000664,0.000654,0.000645,0.000636,0.000627,0.000618,0.000609,0.000601,0.000593,0.000585,0.000577,0.000569,0.000562,0.000555,0.000547,0.000540,0.000532,0.000525,0.000517,0.000509,0.000499,0.000489,0.000477,0.000462,0.000444,0.000422,0.000392,0.000354,0.000303,0.000236,0.000149,0.000037,-0.000102,-0.000271,-0.000464,-0.000670,-0.000870,-0.001039,-0.001153,-0.001195,-0.001165,-0.001074,-0.000943,-0.000796,-0.000649,-0.000515,-0.000401,-0.000307,-0.000232,-0.000174,-0.000129,-0.000096,-0.000070,-0.000052,-0.000038,-0.000028,-0.000020,-0.000015,-0.000011,-0.000008,-0.000006,-0.000004,-0.000003,-0.000002,-0.000002,-0.000001,-0.000001,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
-0.000206,-0.000214,-0.000236,-0.000275,-0.000334,-0.000417,-0.000530,-0.000682,-0.000883,-0.001147,-0.001489,-0.001927,-0.002477,-0.003148,-0.003930,-0.004789,-0.005645,-0.006377,-0.006838,-0.006904,-0.006523,-0.005750,-0.004724,-0.003615,-0.002562,-0.001649,-0.000908,-0.000335,0.000093,0.000403,0.000621,0.000771,0.000872,0.000936,0.000974,0.000995,0.001003,0.001002,0.000995,0.000985,0.000972,0.000957,0.000942,0.000926,0.000910,0.000894,0.000878,0.000862,0.000847,0.000832,0.000818,0.000803,0.000790,0.000776,0.000763,0.000751,0.000739,0.000727,0.000715,0.000704,0.000693,0.000683,0.000672,0.000662,0.000653,0.000643,0.000634,0.000625,0.000617,0.000608,0.000600,0.000592,0.000584,0.000576,0.000569,0.000561,0.000554,0.000547,0.000540,0.000533,0.000526,0.000519,0.000512,0.000504,0.000496,0.000488,0.000478,0.000466,0.000452,0.000435,0.000413,0.000385,0.000348,0.000300,0.000236,0.000152,0.000045,-0.000090,-0.000253,-0.000440,-0.000642,-0.000839,-0.001008,-0.001124,-0.001170,-0.001146,-0.001060,-0.000935,-0.000791,-0.000647,-0.000515,-0.000401,-0.000307,-0.000232,-0.000174,-0.000130,-0.000096,-0.000071,-0.000052,-0.000038,-0.000028,-0.000020,-0.000015,-0.000011,-0.000008,-0.000006,-0.000004,-0.000003,-0.000002,-0.000002,-0.000001,-0.000001,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
-0.000049,-0.000053,-0.000064,-0.000083,-0.000112,-0.000152,-0.000208,-0.000284,-0.000385,-0.000519,-0.000696,-0.000929,-0.001233,-0.001624,-0.002117,-0.002722,-0.003433,-0.004219,-0.005010,-0.005697,-0.006144,-0.006236,-0.005921,-0.005245,-0.004330,-0.003330,-0.002372,-0.001536,-0.000852,-0.000320,0.000079,0.000370,0.000577,0.000720,0.000817,0.000879,0.000917,0.000939,0.000948,0.000949,0.000944,0.000935,0.000924,0.000912,0.000898,0.000884,0.000869,0.000855,0.000840,0.000826,0.000812,0.000799,0.000785,0.000772,0.000760,0.000747,0.000736,0.000724,0.000713,0.000702,0.000691,0.000681,0.000670,0.000661,0.000651,0.000642,0.000633,0.000624,0.000615,0.000607,0.000599,0.000591,0.000583,0.000575,0.000568,0.000561,0.000553,0.000547,0.000540,0.000533,0.000526,0.000520,0.000513,0.000506,0.000500,0.000492,0.000485,0.000476,0.000467,0.000456,0.000443,0.000426,0.000405,0.000378,0.000343,0.000296,0.000235,0.000155,0.000051,-0.000079,-0.000237,-0.000419,-0.000616,-0.000810,-0.000978,-0.001096,-0.001146,-0.001127,-0.001047,-0.000926,-0.000785,-0.000643,-0.000513,-0.000400,-0.000307,-0.000233,-0.000174,-0.000130,-0.000096,-0.000071,-0.000052,-0.000038,-0.000028,-0.000020,-0.000015,-0.000011,-0.000008,-0.000006,-0.000004,-0.000003,-0.000002,-0.000002,-0.000001,-0.000001,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
0.000020,0.000018,0.000013,0.000004,-0.000010,-0.000030,-0.000057,-0.000094,-0.000143,-0.000209,-0.000298,-0.000416,-0.000573,-0.000780,-0.001052,-0.001403,-0.001848,-0.002398,-0.003048,-0.003771,-0.004504,-0.005148,-0.005578,-0.005686,-0.005421,-0.004821,-0.003997,-0.003086,-0.002208,-0.001437,-0.000802,-0.000306,0.000068,0.000343,0.000539,0.000675,0.000768,0.000829,0.000867,0.000888,0.000899,0.000901,0.000898,0.000891,0.000881,0.000870,0.000858,0.000845,0.000832,0.000819,0.000806,0.000793,0.000780,0.000768,0.000756,0.000744,0.000732,0.000721,0.000710,0.000699,0.000688,0.000678,0.000668,0.000658,0.000649,0.000640,0.000631,0.000622,0.000614,0.000605,0.000597,0.000589,0.000582,0.000574,0.000567,0.000560,0.000553,0.000546,0.000539,0.000532,0.000526,0.000520,0.000513,0.000507,0.000501,0.000494,0.000488,0.000481,0.000474,0.000466,0.000457,0.000446,0.000434,0.000418,0.000398,0.000372,0.000338,0.000293,0.000234,0.000156,0.000056,-0.000069,-0.000223,-0.000400,-0.000593,-0.000784,-0.000951,-0.001069,-0.001123,-0.001108,-0.001033,-0.000916,-0.000779,-0.000639,-0.000511,-0.000399,-0.000306,-0.000232,-0.000174,-0.000130,-0.000096,-0.000071,-0.000052,-0.000038,-0.000028,-0.000021,-0.000015,-0.000011,-0.000008,-0.000006,-0.000004,-0.000003,-0.000002,-0.000002,-0.000001,-0.000001,-0.000001,-0.000001,-0.000000,-0.000000
0.000047,0.000046,0.000044,0.000039,0.000033,0.000024,0.000011,-0.000007,-0.000031,-0.000063,-0.000106,-0.000164,-0.000242,-0.000347,-0.000487,-0.000672,-0.000917,-0.001235,-0.001640,-0.002143,-0.002741,-0.003409,-0.004091,-0.004695,-0.005107,-0.005224,-0.004998,-0.004460,-0.003711,-0.002876,-0.002065,-0.001349,-0.000758,-0.000293,0.000060,0.000319,0.000505,0.000636,0.000725,0.000784,0.000821,0.000843,0.000854,0.000858,0.000856,0.000850,0.000842,0.000832,0.000821,0.000810,0.000798,0.000786,0.000774,0.000762,0.000751,0.000739,0.000728,0.000717,0.000706,0.000696,0.000685,0.000675,0.000666,0.000656,0.000647,0.000638,0.000629,0.000620,0.000612,0.000604,0.000596,0.000588,0.000580,0.000573,0.000566,0.000559,0.000552,0.000545,0.000538,0.000532,0.000525,0.000519,0.000513,0.000507,0.000501,0.000495,0.000489,0.000483,0.000477,0.000470,0.000463,0.000456,0.000447,0.000437,0.000425,0.000409,0.000390,0.000365,0.000333,0.000289,0.000232,0.000157,0.000061,-0.000061,-0.000210,-0.000383,-0.000571,-0.000759,-0.000925,-0.001044,-0.001101,-0.001090,-0.001018,-0.000906,-0.000772,-0.000635,-0.000508,-0.000397,-0.000306,-0.000232,-0.000174,-0.000130,-0.000096,-0.000071,-0.000052,-0.000038,-0.000028,-0.000021,-0.000015,-0.000011,-0.000008,-0.000006,-0.000004,-0.000003,-0.000002,-0.000002,-0.000001,-0.000001,-0.000001,-0.000001
0.000054,0.000054,0.000053,0.000051,0.000048,0.000044,0.000038,0.000030,0.000019,0.000004,-0.000017,-0.000045,-0.000083,-0.000134,-0.000204,-0.000297,-0.000423,-0.000591,-0.000813,-0.001103,-0.001474,-0.001937,-0.002490,-0.003110,-0.003748,-0.004316,-0.004710,-0.004832,-0.004637,-0.004150,-0.003463,-0.002692,-0.001940,-0.001272,-0.000718,-0.000280,0.000052,0.000298,0.000475,0.000600,0.000686,0.000744,0.000781,0.000803,0.000814,0.000818,0.000817,0.000813,0.000806,0.000797,0.000788,0.000777,0.000767,0.000756,0.000745,0.000734,0.000723,0.000713,0.000702,0.000692,0.000682,0.000672,0.000663,0.000654,0.000644,0.000636,0.000627,0.000618,0.000610,0.000602,0.000594,0.000586,0.000579,0.000572,0.000564,0.000557,0.000551,0.000544,0.000537,0.000531,0.000525,0.000518,0.000512,0.000506,0.000501,0.000495,0.000489,0.000483,0.000478,0.000472,0.000466,0.000460,0.000453,0.000446,0.000437,0.000428,0.000416,0.000401,0.000383,0.000359,0.000327,0.000286,0.000230,0.000158,0.000065,-0.000054,-0.000198,-0.000367,-0.000552,-0.000737,-0.000900,-0.001021,-0.001079,-0.001071,-0.001004,-0.000895,-0.000765,-0.000630,-0.000505,-0.000395,-0.000304,-0.000231,-0.000174,-0.000130,-0.000096,-0.000071,-0.000052,-0.000038,-0.000028,-0.000021,-0.000015,-0.000011,-0.000008,-0.000006,-0.000004,-0.000003,-0.000002,-0.000002,-0.000002,-0.000001
0.000053,0.000053,0.000052,0.000052,0.000050,0.000049,0.000046,0.000043,0.000038,0.000031,0.000021,0.000008,-0.000010,-0.000034,-0.000068,-0.000114,-0.000176,-0.000260,-0.000374,-0.000527,-0.000730,-0.000996,-0.001339,-0.001767,-0.002281,-0.002860,-0.003457,-0.003994,-0.004370,-0.004495,-0.004324,-0.003880,-0.003246,-0.002530,-0.001828,-0.001203,-0.000682,-0.000269,0.000046,0.000280,0.000449,0.000569,0.000652,0.000707,0.000744,0.000766,0.000778,0.000782,0.000782,0.000779,0.000773,0.000765,0.000757,0.000747,0.000738,0.000728,0.000718,0.000708,0.000698,0.000688,0.000679,0.000669,0.000660,0.000651,0.000642,0.000633,0.000625,0.000616,0.000608,0.000600,0.000592,0.000585,0.000577,0.000570,0.000563,0.000556,0.000549,0.000543,0.000536,0.000530,0.000524,0.000518,0.000512,0.000506,0.000500,0.000494,0.000489,0.000483,0.000478,0.000472,0.000467,0.000461,0.000456,0.000450,0.000443,0.000436,0.000428,0.000419,0.000408,0.000394,0.000376,0.000353,0.000322,0.000282,0.000228,0.000158,0.000068,-0.000047,-0.000188,-0.000352,-0.000533,-0.000715,-0.000878,-0.000998,-0.001059,-0.001054,-0.000990,-0.000885,-0.000757,-0.000625,-0.000502,-0.000393,-0.000303,-0.000230,-0.000173,-0.000129,-0.000096,-0.000071,-0.000052,-0.000038,-0.000028,-0.000021,-0.000015,-0.000011,-0.000008,-0.000006,-0.000005,-0.000004,-0.000003,-0.000003
0.000048,0.000048,0.000048,0.000048,0.000047,0.000047,0.000046,0.000045,0.000043,0.000040,0.000036,0.000030,0.000022,0.000010,-0.000005,-0.000027,-0.000057,-0.000098,-0.000154,-0.000231,-0.000335,-0.000475,-0.000662,-0.000909,-0.001227,-0.001625,-0.002105,-0.002647,-0.003209,-0.003716,-0.004076,-0.004202,-0.004051,-0.003643,-0.003054,-0.002387,-0.001729,-0.001140,-0.000649,-0.000258,0.000041,0.000264,0.000425,0.000540,0.000620,0.000675,0.000710,0.000732,0.000744,0.000750,0.000750,0.000747,0.000742,0.000736,0.000728,0.000720,0.000711,0.000702,0.000692,0.000683,0.000674,0.000665,0.000656,0.000647,0.000639,0.000630,0.000622,0.000614,0.000606,0.000598,0.000590,0.000583,0.000576,0.000569,0.000562,0.000555,0.000548,0.000541,0.000535,0.000529,0.000523,0.000517,0.000511,0.000505,0.000499,0.000494,0.000488,0.000483,0.000478,0.000472,0.000467,0.000462,0.000457,0.000451,0.000446,0.000440,0.000434,0.000427,0.000420,0.000411,0.000400,0.000386,0.000369,0.000347,0.000317,0.000278,0.000226,0.000158,0.000070,-0.000041,-0.000178,-0.000339,-0.000516,-0.000695,-0.000856,-0.000976,-0.001039,-0.001037,-0.000977,-0.000874,-0.000750,-0.000620,-0.000498,-0.000391,-0.000301,-0.000229,-0.000173,-0.000129,-0.000096,-0.000071,-0.000052,-0.000038,-0.000028,-0.000021,-0.000015,-0.000011,-0.000009,-0.000007,-0.000006,-0.000005
0.000042,0.000042,0.000042,0.000042,0.000042,0.000042,0.000042,0.000042,0.000041,0.000040,0.000039,0.000036,0.000033,0.000028,0.000021,0.000011,-0.000003,-0.000022,-0.000049,-0.000087,-0.000138,-0.000208,-0.000304,-0.000433,-0.000606,-0.000835,-0.001132,-0.001504,-0.001954,-0.002464,-0.002994,-0.003475,-0.003819,-0.003945,-0.003810,-0.003433,-0.002884,-0.002258,-0.001640,-0.001084,-0.000619,-0.000248,0.000037,0.000249,0.000404,0.000515,0.000592,0.000645,0.000679,0.000701,0.000713,0.000719,0.000721,0.000718,0.000714,0.000708,0.000701,0.000694,0.000686,0.000677,0.000669,0.000660,0.000652,0.000644,0.000635,0.000627,0.000619,0.000611,0.000603,0.000596,0.000588,0.000581,0.000574,0.000567,0.000560,0.000553,0.000547,0.000540,0.000534,0.000528,0.000521,0.000515,0.000510,0.000504,0.000498,0.000493,0.000487,0.000482,0.000477,0.000472,0.000467,0.000462,0.000457,0.000452,0.000447,0.000442,0.000437,0.000431,0.000425,0.000419,0.000411,0.000403,0.000392,0.000379,0.000362,0.000341,0.000312,0.000274,0.000224,0.000158,0.000073,-0.000036,-0.000170,-0.000327,-0.000500,-0.000676,-0.000835,-0.000955,-0.001019,-0.001020,-0.000963,-0.000864,-0.000742,-0.000614,-0.000494,-0.000388,-0.000300,-0.000228,-0.000172,-0.000128,-0.000095,-0.000071,-0.000052,-0.000039,-0.000029,-0.000021,-0.000016,-0.000013,-0.000010,-0.000009
0.000037,0.000037,0.000037,0.000037,0.000037,0.000037,0.000037,0.000038,0.000038,0.000037,0.000037,0.000036,0.000035,0.000033,0.000031,0.000026,0.000020,0.000011,-0.000001,-0.000019,-0.000043,-0.000077,-0.000124,-0.000189,-0.000278,-0.000398,-0.000559,-0.000773,-0.001050,-0.001400,-0.001823,-0.002304,-0.002805,-0.003263,-0.003592,-0.003717,-0.003596,-0.003246,-0.002732,-0.002143,-0.001559,-0.001034,-0.000592,-0.000239,0.000033,0.000236,0.000385,0.000491,0.000566,0.000617,0.000651,0.000673,0.000685,0.000691,0.000693,0.000692,0.000688,0.000683,0.000677,0.000670,0.000662,0.000655,0.000647,0.000639,0.000631,0.000623,0.000616,0.000608,0.000601,0.000593,0.000586,0.000579,0.000572,0.000565,0.000558,0.000551,0.000545,0.000539,0.000532,0.000526,0.000520,0.000514,0.000509,0.000503,0.000497,0.000492,0.000487,0.000481,0.000476,0.000471,0.000466,0.000461,0.000456,0.000452,0.000447,0.000442,0.000437,0.000433,0.000428,0.000422,0.000417,0.000410,0.000403,0.000395,0.000385,0.000372,0.000356,0.000335,0.000307,0.000270,0.000222,0.000158,0.000074,-0.000031,-0.000162,-0.000315,-0.000485,-0.000658,-0.000816,-0.000935,-0.001000,-0.001003,-0.000949,-0.000853,-0.000734,-0.000609,-0.000490,-0.000386,-0.000298,-0.000227,-0.000171,-0.000128,-0.000096,-0.000071,-0.000053,-0.000040,-0.000030,-0.000024,-0.000019,-0.000017
0.000032,0.000032,0.000032,0.000032,0.000032,0.000032,0.000033,0.000033,0.000033,0.000033,0.000034,0.000034,0.000033,0.000033,0.000032,0.000031,0.000028,0.000024,0.000019,0.000011,-0.000000,-0.000016,-0.000039,-0.000070,-0.000114,-0.000174,-0.000256,-0.000368,-0.000519,-0.000719,-0.000980,-0.001309,-0.001708,-0.002164,-0.002640,-0.003075,-0.003391,-0.003514,-0.003405,-0.003078,-0.002595,-0.002039,-0.001486,-0.000987,-0.000567,-0.000230,0.000030,0.000225,0.000367,0.000470,0.000542,0.000592,0.000625,0.000647,0.000659,0.000666,0.000668,0.000667,0.000664,0.000659,0.000654,0.000647,0.000641,0.000634,0.000626,0.000619,0.000612,0.000605,0.000597,0.000590,0.000583,0.000576,0.000569,0.000563,0.000556,0.000549,0.000543,0.000537,0.000531,0.000525,0.000519,0.000513,0.000507,0.000502,0.000496,0.000491,0.000486,0.000480,0.000475,0.000470,0.000465,0.000461,0.000456,0.000451,0.000447,0.000442,0.000438,0.000433,0.000428,0.000424,0.000419,0.000414,0.000408,0.000402,0.000396,0.000387,0.000378,0.000365,0.000350,0.000329,0.000302,0.000267,0.000219,0.000157,0.000076,-0.000027,-0.000154,-0.000304,-0.000471,-0.000642,-0.000797,-0.000916,-0.000982,-0.000988,-0.000936,-0.000843,-0.000726,-0.000603,-0.000487,-0.000383,-0.000297,-0.000226,-0.000171,-0.000129,-0.000097,-0.000073,-0.000056,-0.000044,-0.000036,-0.000032
0.000027,0.000027,0.000027,0.000028,0.000028,0.000028,0.000028,0.000029,0.000029,0.000029,0.000030,0.000030,0.000030,0.000030,0.000030,0.000030,0.000029,0.000028,0.000026,0.000023,0.000018,0.000011,0.000001,-0.000014,-0.000035,-0.000064,-0.000104,-0.000160,-0.000237,-0.000342,-0.000484,-0.000672,-0.000918,-0.001230,-0.001608,-0.002040,-0.002492,-0.002908,-0.003211,-0.003332,-0.003234,-0.002927,-0.002471,-0.001945,-0.001420,-0.000945,-0.000544,-0.000222,0.000027,0.000214,0.000352,0.000451,0.000521,0.000569,0.000601,0.000622,0.000635,0.000642,0.000644,0.000644,0.000641,0.000637,0.000632,0.000626,0.000620,0.000614,0.000607,0.000600,0.000594,0.000587,0.000580,0.000573,0.000567,0.000560,0.000554,0.000547,0.000541,0.000535,0.000529,0.000523,0.000517,0.000512,0.000506,0.000500,0.000495,0.000490,0.000485,0.000479,0.000474,0.000469,0.000465,0.000460,0.000455,0.000451,0.000446,0.000442,0.000437,0.000433,0.000429,0.000424,0.000420,0.000415,0.000411,0.000406,0.000401,0.000395,0.000388,0.000380,0.000371,0.000359,0.000344,0.000324,0.000298,0.000263,0.000217,0.000156,0.000077,-0.000023,-0.000148,-0.000294,-0.000458,-0.000626,-0.000779,-0.000898,-0.000965,-0.000972,-0.000924,-0.000833,-0.000719,-0.000598,-0.000483,-0.000382,-0.000296,-0.000228,-0.000174,-0.000133,-0.000103,-0.000081,-0.000067,-0.000059
0.000024,0.000024,0.000024,0.000024,0.000024,0.000024,0.000024,0.000025,0.000025,0.000025,0.000026,0.000026,0.000027,0.000027,0.000027,0.000028,0.000028,0.000028,0.000027,0.000026,0.000024,0.000021,0.000017,0.000010,0.000001,-0.000013,-0.000032,-0.000059,-0.000097,-0.000149,-0.000221,-0.000320,-0.000453,-0.000632,-0.000864,-0.001159,-0.001518,-0.001929,-0.002361,-0.002758,-0.003049,-0.003168,-0.003078,-0.002790,-0.002359,-0.001859,-0.001359,-0.000906,-0.000523,-0.000215,0.000024,0.000204,0.000337,0.000433,0.000500,0.000547,0.000579,0.000600,0.000613,0.000620,0.000622,0.000622,0.000620,0.000617,0.000612,0.000607,0.000601,0.000595,0.000589,0.000583,0.000576,0.000570,0.000564,0.000557,0.000551,0.000545,0.000539,0.000533,0.000527,0.000521,0.000516,0.000510,0.000504,0.000499,0.000494,0.000488,0.000483,0.000478,0.000473,0.000468,0.000464,0.000459,0.000454,0.000450,0.000445,0.000441,0.000437,0.000432,0.000428,0.000424,0.000420,0.000416,0.000411,0.000407,0.000403,0.000398,0.000393,0.000387,0.000381,0.000373,0.000364,0.000353,0.000338,0.000319,0.000293,0.000259,0.000215,0.000155,0.000078,-0.000020,-0.000141,-0.000285,-0.000446,-0.000611,-0.000763,-0.000881,-0.000949,-0.000958,-0.000912,-0.000825,-0.000713,-0.000595,-0.000483,-0.000383,-0.000301,-0.000235,-0.000184,-0.000148,-0.000123,-0.000109
